order_item_id,order_id,product_id,quantity,discount_pct,line_total
10928,3657,19,9,0,5053.68
10929,3657,15,11,10,5882.78
10930,3658,21,9,0,7280.73
10931,3659,3,10,0,334.7
10932,3659,27,9,0,3122.91
10933,3659,22,7,0,987.91
10934,3659,14,8,0,5429.36
10935,3660,2,3,5,101.26
10936,3660,13,4,0,606.52
10937,3660,12,2,0,783.82
10938,3660,17,3,0,251.37
10939,3660,26,10,0,5481.7
10940,3661,8,1,10,348.6
10941,3661,19,5,0,2807.6
10942,3661,17,8,0,670.32
10943,3661,25,3,10,986.77
10944,3662,25,3,10,986.77
10945,3662,15,11,0,6536.42
10946,3662,17,7,0,586.53
10947,3663,29,3,5,2384.37
10948,3664,3,5,10,150.62
10949,3664,13,4,0,606.52
10950,3664,23,12,0,4512.0
10951,3664,29,8,0,6692.96
10952,3664,8,6,0,2323.98
10953,3665,6,12,0,7899.48
10954,3665,21,10,5,7685.22
10955,3665,13,12,10,1637.6
10956,3666,3,8,10,240.98
10957,3667,25,6,0,2192.82
10958,3667,16,5,0,996.7
10959,3668,29,3,0,2509.86
10960,3668,15,2,10,1069.6
10961,3668,6,11,10,6517.07
10962,3669,20,9,0,2188.53
10963,3669,23,6,0,2256.0
10964,3670,29,1,0,836.62
10965,3670,11,1,0,370.86
10966,3670,17,11,5,875.61
10967,3671,28,11,0,2683.67
10968,3671,17,6,0,502.74
10969,3671,19,5,0,2807.6
10970,3672,18,12,0,6998.64
10971,3672,8,3,0,1161.99
10972,3672,22,4,0,564.52
10973,3673,3,3,10,90.37
10974,3674,26,5,0,2740.85
10975,3674,17,9,0,754.11
10976,3674,2,10,15,302.0
10977,3674,1,12,0,7777.8
10978,3675,27,12,15,3539.3
10979,3675,4,2,0,570.42
10980,3675,2,8,10,255.82
10981,3675,28,8,0,1951.76
10982,3675,22,7,0,987.91
10983,3676,26,11,0,6029.87
10984,3676,13,5,0,758.15
10985,3677,21,8,5,6148.17
10986,3677,15,3,0,1782.66
10987,3678,20,9,0,2188.53
10988,3678,10,7,0,5933.2
10989,3678,4,11,5,2980.44
10990,3678,9,3,0,730.44
10991,3678,22,2,0,282.26
10992,3679,29,11,0,9202.82
10993,3680,7,10,5,5562.72
10994,3681,2,1,0,35.53
10995,3681,23,5,0,1880.0
10996,3682,7,1,10,527.0
10997,3682,10,7,0,5933.2
10998,3683,21,12,5,9222.26
10999,3683,5,9,0,3807.18
11000,3683,10,9,0,7628.4
11001,3684,18,10,0,5832.2
11002,3684,8,4,0,1549.32
11003,3684,14,6,0,4072.02
11004,3685,1,1,0,648.15
11005,3685,16,1,0,199.34
11006,3685,27,12,5,3955.69
11007,3686,22,9,0,1270.17
11008,3687,19,8,10,4042.94
11009,3687,23,8,5,2857.6
11010,3687,2,9,5,303.78
11011,3687,17,5,0,418.95
11012,3688,29,6,0,5019.72
11013,3688,4,3,0,855.63
11014,3688,6,5,0,3291.45
11015,3688,15,5,10,2673.99
11016,3689,29,5,0,4183.1
11017,3689,15,5,15,2525.44
11018,3689,2,7,0,248.71
11019,3690,4,9,0,2566.89
11020,3690,9,6,0,1460.88
11021,3691,5,10,0,4230.2
11022,3691,15,10,0,5942.2
11023,3691,28,4,0,975.88
11024,3691,14,8,0,5429.36
11025,3692,29,1,5,794.79
11026,3693,29,4,0,3346.48
11027,3693,7,11,0,6441.05
11028,3693,23,10,0,3760.0
11029,3694,27,8,0,2775.92
11030,3694,18,9,0,5248.98
11031,3694,6,9,5,5628.38
11032,3694,22,11,10,1397.19
11033,3694,26,5,0,2740.85
11034,3695,19,10,0,5615.2
11035,3695,4,10,0,2852.1
11036,3695,10,10,0,8476.0
11037,3695,8,7,0,2711.31
11038,3696,19,3,0,1684.56
11039,3696,2,12,15,362.41
11040,3696,5,10,0,4230.2
11041,3696,17,1,10,75.41
11042,3696,21,5,0,4044.85
11043,3697,14,12,15,6922.43
11044,3697,20,3,0,729.51
11045,3697,10,8,0,6780.8
11046,3697,26,2,0,1096.34
11047,3697,19,5,0,2807.6
11048,3698,7,5,0,2927.75
11049,3698,4,7,0,1996.47
11050,3699,28,12,5,2781.26
11051,3700,16,12,0,2392.08
11052,3700,17,5,0,418.95
11053,3700,1,3,15,1652.78
11054,3700,12,5,0,1959.55
11055,3701,2,11,0,390.83
11056,3701,14,4,0,2714.68
11057,3701,12,10,5,3723.14
11058,3701,8,8,0,3098.64
11059,3701,1,3,0,1944.45
11060,3702,1,10,10,5833.35
11061,3702,20,2,0,486.34
11062,3703,14,8,0,5429.36
11063,3703,24,1,0,802.92
11064,3703,12,7,0,2743.37
11065,3703,29,3,0,2509.86
11066,3703,7,10,0,5855.5
11067,3704,28,9,0,2195.73
11068,3704,15,1,0,594.22
11069,3704,18,12,0,6998.64
11070,3704,26,10,0,5481.7
11071,3704,8,9,10,3137.37
11072,3705,12,2,0,783.82
11073,3705,22,1,0,141.13
11074,3706,20,3,0,729.51
11075,3707,12,1,10,352.72
11076,3708,8,7,5,2575.74
11077,3708,5,8,0,3384.16
11078,3708,22,7,0,987.91
11079,3708,23,7,0,2632.0
11080,3708,25,2,0,730.94
11081,3709,8,11,0,4260.63
11082,3709,7,10,0,5855.5
11083,3709,24,11,0,8832.12
11084,3709,20,9,0,2188.53
11085,3709,28,11,0,2683.67
11086,3710,2,2,0,71.06
11087,3710,15,1,0,594.22
11088,3710,27,9,5,2966.76
11089,3710,25,2,0,730.94
11090,3711,2,6,0,213.18
11091,3711,20,7,0,1702.19
11092,3712,20,12,10,2626.24
11093,3713,6,6,0,3949.74
11094,3713,24,11,15,7507.3
11095,3713,3,4,5,127.19
11096,3714,19,9,0,5053.68
11097,3714,26,1,0,548.17
11098,3714,13,8,0,1213.04
11099,3714,5,5,0,2115.1
11100,3714,16,7,0,1395.38
11101,3715,11,4,0,1483.44
11102,3715,18,6,0,3499.32
11103,3716,28,6,0,1463.82
11104,3716,25,11,0,4020.17
11105,3716,23,2,0,752.0
11106,3716,6,1,0,658.29
11107,3716,22,1,0,141.13
11108,3717,19,8,10,4042.94
11109,3718,6,1,0,658.29
11110,3718,2,6,0,213.18
11111,3719,29,12,15,8533.52
11112,3719,10,10,0,8476.0
11113,3719,22,7,0,987.91
11114,3720,22,1,0,141.13
11115,3720,24,12,0,9635.04
11116,3720,27,1,0,346.99
11117,3721,4,7,0,1996.47
11118,3721,28,5,0,1219.85
11119,3721,8,2,0,774.66
11120,3721,11,2,0,741.72
11121,3722,10,6,0,5085.6
11122,3722,11,5,0,1854.3
11123,3722,8,2,5,735.93
11124,3722,27,12,0,4163.88
11125,3723,6,5,15,2797.73
11126,3723,3,1,0,33.47
11127,3724,23,6,0,2256.0
11128,3724,22,2,0,282.26
11129,3724,3,7,0,234.29
11130,3724,14,10,0,6786.7
11131,3724,21,10,0,8089.7
11132,3725,2,1,0,35.53
11133,3725,29,9,0,7529.58
11134,3725,18,10,5,5540.59
11135,3725,10,1,0,847.6
11136,3726,10,7,5,5636.54
11137,3726,14,7,0,4750.69
11138,3727,28,9,0,2195.73
11139,3727,20,3,10,656.56
11140,3727,7,7,5,3893.91
11141,3728,27,10,0,3469.9
11142,3728,13,10,10,1364.67
11143,3728,7,7,10,3688.96
11144,3728,15,3,0,1782.66
11145,3728,22,7,0,987.91
11146,3729,18,9,0,5248.98
11147,3730,3,9,0,301.23
11148,3730,7,9,0,5269.95
11149,3730,15,9,15,4545.78
11150,3730,8,11,0,4260.63
11151,3731,2,9,0,319.77
11152,3731,21,11,0,8898.67
11153,3731,7,11,0,6441.05
11154,3731,9,11,0,2678.28
11155,3732,9,6,0,1460.88
11156,3733,29,7,0,5856.34
11157,3733,15,3,0,1782.66
11158,3733,23,6,0,2256.0
11159,3733,25,8,0,2923.76
11160,3733,13,2,0,303.26
11161,3734,14,1,5,644.74
11162,3734,7,12,10,6323.94
11163,3734,15,10,0,5942.2
11164,3734,22,4,0,564.52
11165,3735,22,3,0,423.39
11166,3736,1,8,0,5185.2
11167,3736,15,11,0,6536.42
11168,3736,10,9,0,7628.4
11169,3737,6,7,0,4608.03
11170,3737,3,1,0,33.47
11171,3738,29,1,0,836.62
11172,3738,9,10,5,2313.06
11173,3738,2,6,0,213.18
11174,3738,26,3,0,1644.51
11175,3738,6,2,0,1316.58
11176,3739,15,6,0,3565.32
11177,3739,12,9,0,3527.19
11178,3739,25,6,5,2083.18
11179,3740,4,8,0,2281.68
11180,3740,21,5,10,3640.36
11181,3740,8,12,0,4647.96
11182,3740,16,2,0,398.68
11183,3741,9,8,0,1947.84
11184,3741,13,5,0,758.15
11185,3742,19,2,0,1123.04
11186,3742,5,2,0,846.04
11187,3743,8,3,0,1161.99
11188,3743,5,5,0,2115.1
11189,3743,11,2,5,704.63
11190,3743,19,10,0,5615.2
11191,3743,28,12,0,2927.64
11192,3744,23,7,0,2632.0
11193,3744,6,5,5,3126.88
11194,3745,10,10,0,8476.0
11195,3745,24,8,0,6423.36
11196,3746,27,2,0,693.98
11197,3746,29,8,0,6692.96
11198,3746,25,1,0,365.47
11199,3746,26,12,0,6578.04
11200,3746,24,5,0,4014.6
11201,3747,25,5,0,1827.35
11202,3747,14,3,0,2036.01
11203,3747,12,2,0,783.82
11204,3748,19,11,0,6176.72
11205,3748,9,5,0,1217.4
11206,3748,3,6,0,200.82
11207,3749,27,7,0,2428.93
11208,3749,17,9,0,754.11
11209,3749,9,3,0,730.44
11210,3750,24,3,0,2408.76
11211,3750,4,6,0,1711.26
11212,3751,25,1,5,347.2
11213,3751,21,12,0,9707.64
11214,3751,9,1,5,231.31
11215,3751,2,2,0,71.06
11216,3751,27,11,0,3816.89
11217,3752,18,7,0,4082.54
11218,3752,26,5,0,2740.85
11219,3752,24,1,10,722.63
11220,3753,13,3,0,454.89
11221,3753,10,5,0,4238.0
11222,3754,2,9,0,319.77
11223,3754,14,3,0,2036.01
11224,3755,20,12,0,2918.04
11225,3755,9,5,0,1217.4
11226,3755,2,1,0,35.53
11227,3756,27,9,0,3122.91
11228,3756,13,11,0,1667.93
11229,3756,17,9,5,716.4
11230,3756,8,3,0,1161.99
11231,3757,29,12,0,10039.44
11232,3757,4,8,0,2281.68
11233,3757,20,4,5,924.05
11234,3758,7,2,0,1171.1
11235,3758,18,7,0,4082.54
11236,3758,26,9,0,4933.53
11237,3758,19,6,5,3200.66
11238,3759,26,6,0,3289.02
11239,3760,14,2,0,1357.34
11240,3761,24,1,0,802.92
11241,3761,21,10,0,8089.7
11242,3761,19,3,0,1684.56
11243,3762,25,11,0,4020.17
11244,3763,12,7,15,2331.86
11245,3763,14,2,0,1357.34
11246,3764,9,4,0,973.92
11247,3764,13,8,5,1152.39
11248,3764,14,1,0,678.67
11249,3765,10,4,10,3051.36
11250,3765,9,1,10,219.13
11251,3766,4,7,0,1996.47
11252,3767,18,1,0,583.22
11253,3768,12,9,0,3527.19
11254,3769,15,12,0,7130.64
11255,3769,24,6,0,4817.52
11256,3769,23,12,0,4512.0
11257,3769,20,5,0,1215.85
11258,3769,16,4,0,797.36
11259,3770,7,10,0,5855.5
11260,3770,27,9,10,2810.62
11261,3771,29,9,5,7153.1
11262,3771,5,10,0,4230.2
11263,3771,28,4,0,975.88
11264,3771,19,7,0,3930.64
11265,3771,14,6,0,4072.02
11266,3772,14,5,0,3393.35
11267,3772,26,8,0,4385.36
11268,3772,12,2,0,783.82
11269,3773,29,10,0,8366.2
11270,3774,20,3,0,729.51
11271,3774,18,8,15,3965.9
11272,3774,26,4,0,2192.68
11273,3774,19,5,0,2807.6
11274,3774,2,9,0,319.77
11275,3775,8,1,0,387.33
11276,3776,2,3,0,106.59
11277,3777,9,7,0,1704.36
11278,3777,15,4,0,2376.88
11279,3777,25,11,0,4020.17
11280,3777,1,3,0,1944.45
11281,3777,16,2,10,358.81
11282,3778,3,12,0,401.64
11283,3778,15,6,5,3387.05
11284,3779,11,4,0,1483.44
11285,3779,16,6,0,1196.04
11286,3779,26,3,0,1644.51
11287,3779,9,7,0,1704.36
11288,3779,15,9,0,5347.98
11289,3780,1,9,0,5833.35
11290,3780,3,7,5,222.58
11291,3780,13,1,0,151.63
11292,3781,22,4,0,564.52
11293,3781,20,10,0,2431.7
11294,3781,25,9,0,3289.23
11295,3781,21,4,0,3235.88
11296,3782,3,9,0,301.23
11297,3782,26,9,0,4933.53
11298,3782,17,4,0,335.16
11299,3783,3,4,0,133.88
11300,3783,24,7,0,5620.44
11301,3783,11,11,0,4079.46
11302,3784,11,3,0,1112.58
11303,3784,13,9,0,1364.67
11304,3784,25,1,0,365.47
11305,3784,3,6,10,180.74
11306,3785,17,8,0,670.32
11307,3785,22,5,5,670.37
11308,3785,4,12,15,2909.14
11309,3785,20,1,5,231.01
11310,3786,20,10,0,2431.7
11311,3786,10,6,0,5085.6
11312,3786,18,6,0,3499.32
11313,3786,9,2,0,486.96
11314,3787,26,4,0,2192.68
11315,3787,25,10,0,3654.7
11316,3788,13,6,0,909.78
11317,3788,27,6,0,2081.94
11318,3788,4,2,10,513.38
11319,3788,20,1,0,243.17
11320,3788,8,8,0,3098.64
11321,3789,6,11,0,7241.19
11322,3790,11,2,0,741.72
11323,3790,13,2,0,303.26
11324,3791,28,7,0,1707.79
11325,3791,13,2,5,288.1
11326,3791,1,10,0,6481.5
11327,3791,3,11,0,368.17
11328,3791,14,1,5,644.74
11329,3792,16,12,0,2392.08
11330,3792,11,8,0,2966.88
11331,3792,4,11,5,2980.44
11332,3793,29,3,10,2258.87
11333,3793,18,11,0,6415.42
11334,3794,4,6,0,1711.26
11335,3794,28,4,0,975.88
11336,3794,29,6,0,5019.72
11337,3794,18,5,0,2916.1
11338,3794,12,12,0,4702.92
11339,3795,10,1,0,847.6
11340,3795,5,2,0,846.04
11341,3796,29,8,0,6692.96
11342,3796,6,6,0,3949.74
11343,3797,15,1,5,564.51
11344,3797,8,1,0,387.33
11345,3797,19,3,5,1600.33
11346,3798,2,2,0,71.06
11347,3799,19,4,0,2246.08
11348,3799,4,12,0,3422.52
11349,3799,28,3,0,731.91
11350,3800,6,5,10,2962.3
11351,3800,25,8,15,2485.2
11352,3800,5,11,0,4653.22
11353,3800,22,10,0,1411.3
11354,3800,17,6,0,502.74
11355,3801,15,1,0,594.22
11356,3801,22,8,0,1129.04
11357,3801,21,2,0,1617.94
11358,3802,23,3,0,1128.0
11359,3802,13,8,0,1213.04
11360,3803,14,6,10,3664.82
11361,3804,17,11,0,921.69
11362,3804,5,6,0,2538.12
11363,3804,23,11,0,4136.0
11364,3804,7,1,0,585.55
11365,3804,4,4,0,1140.84
11366,3805,5,1,0,423.02
11367,3806,17,4,5,318.4
11368,3806,29,5,0,4183.1
11369,3806,1,12,0,7777.8
11370,3806,10,1,0,847.6
11371,3806,27,4,0,1387.96
11372,3807,26,1,0,548.17
11373,3808,10,1,15,720.46
11374,3808,13,4,0,606.52
11375,3809,6,10,0,6582.9
11376,3809,12,12,0,4702.92
11377,3809,13,5,15,644.43
11378,3809,27,2,0,693.98
11379,3809,17,2,0,167.58
11380,3810,9,2,0,486.96
11381,3810,12,4,10,1410.88
11382,3810,1,11,0,7129.65
11383,3810,6,6,0,3949.74
11384,3810,11,10,0,3708.6
11385,3811,13,6,0,909.78
11386,3811,16,6,0,1196.04
11387,3811,1,4,0,2592.6
11388,3811,21,6,0,4853.82
11389,3811,12,11,0,4311.01
11390,3812,17,1,0,83.79
11391,3812,27,6,5,1977.84
11392,3813,23,7,10,2368.8
11393,3814,8,1,0,387.33
11394,3814,27,11,0,3816.89
11395,3814,13,1,5,144.05
11396,3814,21,7,10,5096.51
11397,3814,5,10,0,4230.2
11398,3815,16,2,0,398.68
11399,3816,24,8,0,6423.36
11400,3816,18,5,5,2770.3
11401,3816,7,1,0,585.55
11402,3816,13,12,0,1819.56
11403,3817,15,5,0,2971.1
11404,3817,5,12,0,5076.24
11405,3817,21,11,0,8898.67
11406,3817,13,3,0,454.89
11407,3817,3,12,0,401.64
11408,3818,6,10,0,6582.9
11409,3818,24,5,0,4014.6
11410,3819,17,4,0,335.16
11411,3819,11,1,5,352.32
11412,3819,22,1,0,141.13
11413,3820,23,7,0,2632.0
11414,3820,5,3,0,1269.06
11415,3820,14,6,0,4072.02
11416,3820,27,6,10,1873.75
11417,3821,19,11,0,6176.72
11418,3821,13,6,0,909.78
11419,3822,23,8,0,3008.0
11420,3823,13,5,0,758.15
11421,3823,16,3,0,598.02
11422,3823,27,7,0,2428.93
11423,3824,12,8,0,3135.28
11424,3825,8,10,0,3873.3
11425,3825,27,1,0,346.99
11426,3826,26,12,0,6578.04
11427,3826,19,3,5,1600.33
11428,3826,17,4,0,335.16
11429,3826,12,4,0,1567.64
11430,3826,25,5,0,1827.35
11431,3827,11,1,0,370.86
11432,3828,18,1,0,583.22
11433,3828,1,11,0,7129.65
11434,3828,11,7,0,2596.02
11435,3828,23,11,15,3515.6
11436,3828,24,1,0,802.92
11437,3829,1,11,0,7129.65
11438,3830,4,7,0,1996.47
11439,3830,14,9,0,6108.03
11440,3830,13,5,0,758.15
11441,3830,3,4,0,133.88
11442,3830,7,1,0,585.55
11443,3831,27,7,5,2307.48
11444,3832,24,3,0,2408.76
11445,3832,23,10,0,3760.0
11446,3833,8,8,0,3098.64
11447,3833,4,6,0,1711.26
11448,3833,6,10,5,6253.75
11449,3834,25,6,0,2192.82
11450,3834,2,10,0,355.3
11451,3834,7,3,15,1493.15
11452,3834,22,2,5,268.15
11453,3835,22,7,0,987.91
11454,3835,3,5,0,167.35
11455,3835,7,3,0,1756.65
11456,3835,29,7,0,5856.34
11457,3835,26,1,5,520.76
11458,3836,5,11,0,4653.22
11459,3836,6,3,0,1974.87
11460,3836,3,1,5,31.8
11461,3836,8,12,10,4183.16
11462,3837,2,6,0,213.18
11463,3837,10,9,0,7628.4
11464,3837,25,3,0,1096.41
11465,3838,22,8,0,1129.04
11466,3838,9,1,0,243.48
11467,3838,16,12,10,2152.87
11468,3838,15,10,0,5942.2
11469,3839,16,2,0,398.68
11470,3839,4,2,10,513.38
11471,3839,3,6,0,200.82
11472,3839,20,3,0,729.51
11473,3840,26,1,0,548.17
11474,3840,28,3,15,622.12
11475,3840,1,4,0,2592.6
11476,3840,9,7,0,1704.36
11477,3840,29,12,0,10039.44
11478,3841,11,12,0,4450.32
11479,3841,1,11,0,7129.65
11480,3841,16,3,0,598.02
11481,3841,18,2,0,1166.44
11482,3841,24,6,0,4817.52
11483,3842,21,11,5,8453.74
11484,3843,17,7,0,586.53
11485,3844,25,7,15,2174.55
11486,3844,23,4,0,1504.0
11487,3844,5,9,0,3807.18
11488,3844,26,6,10,2960.12
11489,3844,19,6,0,3369.12
11490,3845,26,12,15,5591.33
11491,3846,22,12,0,1693.56
11492,3846,1,8,10,4666.68
11493,3846,18,12,0,6998.64
11494,3846,5,8,0,3384.16
11495,3846,2,3,0,106.59
11496,3847,21,7,0,5662.79
11497,3848,17,12,0,1005.48
11498,3849,13,8,0,1213.04
11499,3849,23,9,0,3384.0
11500,3850,13,4,0,606.52
11501,3850,14,2,0,1357.34
11502,3850,8,9,0,3485.97
11503,3850,3,7,0,234.29
11504,3850,25,10,0,3654.7
11505,3851,12,8,0,3135.28
11506,3851,25,3,10,986.77
11507,3851,23,9,0,3384.0
11508,3851,2,5,0,177.65
11509,3851,22,6,15,719.76
11510,3852,24,9,10,6503.65
11511,3853,4,3,0,855.63
11512,3853,29,1,0,836.62
11513,3853,23,1,0,376.0
11514,3853,3,3,0,100.41
11515,3854,11,5,0,1854.3
11516,3854,24,9,0,7226.28
11517,3854,9,3,0,730.44
11518,3854,27,11,0,3816.89
11519,3854,3,4,0,133.88
11520,3855,23,1,0,376.0
11521,3855,28,5,15,1036.87
11522,3856,3,8,15,227.6
11523,3856,21,5,0,4044.85
11524,3856,27,11,5,3626.05
11525,3857,26,12,0,6578.04
11526,3857,4,2,10,513.38
11527,3857,17,2,5,159.2
11528,3857,9,7,0,1704.36
11529,3857,24,6,0,4817.52
11530,3858,23,12,0,4512.0
11531,3858,3,1,0,33.47
11532,3859,29,3,0,2509.86
11533,3860,7,1,5,556.27
11534,3860,29,5,0,4183.1
11535,3861,29,4,5,3179.16
11536,3861,19,3,5,1600.33
11537,3862,22,8,10,1016.14
11538,3862,26,6,0,3289.02
11539,3862,16,3,0,598.02
11540,3862,15,12,0,7130.64
11541,3863,21,12,5,9222.26
11542,3863,25,4,0,1461.88
11543,3863,6,1,0,658.29
11544,3864,12,2,0,783.82
11545,3864,15,7,5,3951.56
11546,3864,20,6,5,1386.07
11547,3864,4,1,0,285.21
11548,3864,19,7,0,3930.64
11549,3865,25,1,0,365.47
11550,3865,7,11,0,6441.05
11551,3866,17,12,10,904.93
11552,3866,11,10,0,3708.6
11553,3866,28,4,0,975.88
11554,3867,6,8,0,5266.32
11555,3867,3,6,0,200.82
11556,3867,8,7,0,2711.31
11557,3867,21,10,0,8089.7
11558,3868,11,4,0,1483.44
11559,3868,29,3,5,2384.37
11560,3868,9,2,0,486.96
11561,3868,3,11,0,368.17
11562,3868,6,1,0,658.29
11563,3869,12,11,10,3879.91
11564,3869,28,11,0,2683.67
11565,3869,17,12,0,1005.48
11566,3869,18,2,0,1166.44
11567,3870,11,10,0,3708.6
11568,3870,4,1,0,285.21
11569,3870,3,3,0,100.41
11570,3870,26,10,0,5481.7
11571,3871,14,2,0,1357.34
11572,3871,9,1,5,231.31
11573,3872,9,5,0,1217.4
11574,3872,26,2,0,1096.34
11575,3872,14,10,0,6786.7
11576,3872,10,7,0,5933.2
11577,3872,28,7,0,1707.79
11578,3873,8,2,0,774.66
11579,3873,13,4,0,606.52
11580,3873,5,2,5,803.74
11581,3873,27,7,0,2428.93
11582,3873,22,8,0,1129.04
11583,3874,25,6,5,2083.18
11584,3875,29,7,15,4977.89
11585,3875,16,7,0,1395.38
11586,3875,12,8,0,3135.28
11587,3876,7,4,0,2342.2
11588,3876,11,12,5,4227.8
11589,3876,13,7,15,902.2
11590,3876,1,3,15,1652.78
11591,3877,15,7,15,3535.61
11592,3877,7,6,0,3513.3
11593,3877,14,6,0,4072.02
11594,3877,13,1,0,151.63
11595,3877,5,5,0,2115.1
11596,3878,7,5,10,2634.98
11597,3878,28,11,0,2683.67
11598,3878,3,1,5,31.8
11599,3879,22,4,10,508.07
11600,3879,20,11,0,2674.87
11601,3879,10,5,5,4026.1
11602,3879,29,10,5,7947.89
11603,3880,16,10,0,1993.4
11604,3880,11,7,10,2336.42
11605,3881,26,11,0,6029.87
11606,3881,24,10,0,8029.2
11607,3881,28,7,5,1622.4
11608,3882,28,3,0,731.91
11609,3882,19,3,0,1684.56
11610,3883,5,2,0,846.04
11611,3883,27,2,5,659.28
11612,3883,14,5,0,3393.35
11613,3883,7,3,0,1756.65
11614,3884,29,11,0,9202.82
11615,3884,3,3,15,85.35
11616,3884,26,12,0,6578.04
11617,3884,8,6,0,2323.98
11618,3885,15,5,5,2822.54
11619,3885,26,11,0,6029.87
11620,3885,28,3,0,731.91
11621,3886,18,9,0,5248.98
11622,3886,2,11,15,332.21
11623,3886,3,1,0,33.47
11624,3886,21,9,0,7280.73
11625,3886,25,12,0,4385.64
11626,3887,19,2,10,1010.74
11627,3887,4,12,0,3422.52
11628,3887,17,10,5,796.0
11629,3887,28,7,15,1451.62
11630,3887,27,3,0,1040.97
11631,3888,16,12,0,2392.08
11632,3888,11,2,0,741.72
11633,3888,21,11,15,7563.87
11634,3889,25,5,0,1827.35
11635,3889,18,4,10,2099.59
11636,3889,5,4,10,1522.87
11637,3889,20,9,0,2188.53
11638,3890,26,12,0,6578.04
11639,3890,4,5,0,1426.05
11640,3891,2,11,0,390.83
11641,3891,17,1,10,75.41
11642,3891,16,6,0,1196.04
11643,3892,26,4,0,2192.68
11644,3892,9,5,0,1217.4
11645,3893,16,2,0,398.68
11646,3893,21,2,5,1537.04
11647,3894,12,8,10,2821.75
11648,3894,3,7,0,234.29
11649,3894,18,1,10,524.9
11650,3894,27,6,5,1977.84
11651,3894,23,12,0,4512.0
11652,3895,14,12,0,8144.04
11653,3895,6,7,0,4608.03
11654,3895,26,12,15,5591.33
11655,3895,27,10,0,3469.9
11656,3896,10,6,0,5085.6
11657,3896,23,8,0,3008.0
11658,3896,16,7,0,1395.38
11659,3896,13,10,0,1516.3
11660,3897,28,12,15,2488.49
11661,3897,9,11,0,2678.28
11662,3897,13,6,0,909.78
11663,3898,18,7,0,4082.54
11664,3898,22,6,0,846.78
11665,3899,29,7,0,5856.34
11666,3899,3,7,10,210.86
11667,3899,10,12,10,9154.08
11668,3900,2,2,0,71.06
11669,3900,8,7,10,2440.18
11670,3900,21,4,0,3235.88
11671,3900,22,5,0,705.65
11672,3901,19,6,0,3369.12
11673,3901,21,5,0,4044.85
11674,3902,5,12,0,5076.24
11675,3902,25,1,15,310.65
11676,3902,7,10,0,5855.5
11677,3902,3,6,0,200.82
11678,3902,12,10,0,3919.1
11679,3903,10,6,0,5085.6
11680,3904,25,3,0,1096.41
11681,3904,19,6,10,3032.21
11682,3904,10,6,0,5085.6
11683,3904,5,10,10,3807.18
11684,3904,8,7,0,2711.31
11685,3905,20,3,0,729.51
11686,3905,21,2,15,1375.25
11687,3905,4,4,0,1140.84
11688,3905,3,1,0,33.47
11689,3906,7,4,0,2342.2
11690,3906,1,6,15,3305.56
11691,3907,1,7,0,4537.05
11692,3907,26,2,0,1096.34
11693,3908,4,11,10,2823.58
11694,3908,9,9,15,1862.62
11695,3908,18,10,10,5248.98
11696,3909,18,7,0,4082.54
11697,3909,3,2,0,66.94
11698,3910,26,4,0,2192.68
11699,3910,16,12,0,2392.08
11700,3910,20,1,0,243.17
11701,3911,29,4,0,3346.48
11702,3911,11,11,0,4079.46
11703,3911,21,8,0,6471.76
11704,3911,22,4,0,564.52
11705,3912,7,1,0,585.55
11706,3913,28,8,0,1951.76
11707,3914,9,3,0,730.44
11708,3914,18,2,0,1166.44
11709,3915,3,8,10,240.98
11710,3915,16,2,0,398.68
11711,3915,17,9,10,678.7
11712,3915,20,5,0,1215.85
11713,3915,6,6,0,3949.74
11714,3916,16,11,5,2083.1
11715,3916,10,5,0,4238.0
11716,3916,15,12,0,7130.64
11717,3917,11,8,0,2966.88
11718,3917,2,5,0,177.65
11719,3917,12,5,0,1959.55
11720,3917,29,11,0,9202.82
11721,3917,20,11,0,2674.87
11722,3918,28,2,10,439.15
11723,3919,28,11,0,2683.67
11724,3919,26,11,0,6029.87
11725,3920,18,7,0,4082.54
11726,3920,13,6,0,909.78
11727,3920,26,12,5,6249.14
11728,3920,19,3,0,1684.56
11729,3920,2,4,0,142.12
11730,3921,15,3,0,1782.66
11731,3921,7,10,0,5855.5
11732,3921,28,7,0,1707.79
11733,3921,14,7,0,4750.69
11734,3922,13,4,5,576.19
11735,3922,15,4,0,2376.88
11736,3922,11,8,0,2966.88
11737,3922,7,1,0,585.55
11738,3923,28,11,5,2549.49
11739,3924,9,3,0,730.44
11740,3924,17,8,0,670.32
11741,3924,6,9,0,5924.61
11742,3925,27,6,0,2081.94
11743,3925,24,11,0,8832.12
11744,3925,7,9,0,5269.95
11745,3926,8,1,0,387.33
11746,3927,27,12,0,4163.88
11747,3927,9,3,0,730.44
11748,3928,4,6,0,1711.26
11749,3928,20,8,0,1945.36
11750,3929,15,7,0,4159.54
11751,3930,15,4,0,2376.88
11752,3930,18,10,0,5832.2
11753,3930,24,12,0,9635.04
11754,3931,15,7,0,4159.54
11755,3931,29,9,0,7529.58
11756,3932,18,8,5,4432.47
11757,3933,24,2,10,1445.26
11758,3933,23,4,0,1504.0
11759,3934,11,6,0,2225.16
11760,3934,6,12,0,7899.48
11761,3934,3,3,0,100.41
11762,3935,18,12,10,6298.78
11763,3935,23,1,0,376.0
11764,3936,16,10,0,1993.4
11765,3936,11,12,0,4450.32
